2 	 1.034121e-02 	 2.074704e-02
3 	 4.614670e-03 	 9.242158e-03
4 	 2.599427e-03 	 5.202916e-03
5 	 1.664724e-03 	 3.331113e-03
6 	 1.156470e-03 	 2.313744e-03
7 	 8.498343e-04 	 1.700102e-03
8 	 6.507451e-04 	 1.301744e-03
9 	 5.142181e-04 	 1.028595e-03
10 	 4.165452e-04 	 8.331945e-04
11 	 3.442696e-04 	 6.886104e-04
12 	 2.892933e-04 	 5.786367e-04
13 	 2.465058e-04 	 4.930480e-04
14 	 2.125534e-04 	 4.251339e-04
15 	 1.851612e-04 	 3.703429e-04
16 	 1.627419e-04 	 3.254996e-04
17 	 1.441608e-04 	 2.883340e-04
18 	 1.285892e-04 	 2.571884e-04
19 	 1.154108e-04 	 2.308296e-04
20 	 1.041591e-04 	 2.083247e-04
21 	 9.447599e-05 	 1.889573e-04
22 	 8.608297e-05 	 1.721704e-04
23 	 7.876062e-05 	 1.575250e-04
24 	 7.233430e-05 	 1.446717e-04
25 	 6.666356e-05 	 1.333298e-04
26 	 6.163442e-05 	 1.232711e-04
27 	 5.715363e-05 	 1.143092e-04
28 	 5.314428e-05 	 1.062903e-04
29 	 4.954248e-05 	 9.908642e-05
30 	 4.629480e-05 	 9.259088e-05
31 	 4.335630e-05 	 8.671372e-05
32 	 4.068895e-05 	 8.137888e-05
33 	 3.826038e-05 	 7.652163e-05
34 	 3.604292e-05 	 7.208662e-05
35 	 3.401280e-05 	 6.802629e-05
36 	 3.214948e-05 	 6.429958e-05
37 	 3.043519e-05 	 6.087094e-05
38 	 2.885445e-05 	 5.770940e-05
39 	 2.739373e-05 	 5.478792e-05
40 	 2.604119e-05 	 5.208279e-05
41 	 2.478640e-05 	 4.957317e-05
42 	 2.362017e-05 	 4.724067e-05
43 	 2.253435e-05 	 4.506900e-05
44 	 2.152171e-05 	 4.304371e-05
45 	 2.057584e-05 	 4.115192e-05
46 	 1.969097e-05 	 3.938217e-05
47 	 1.886198e-05 	 3.772418e-05
48 	 1.808426e-05 	 3.616872e-05
49 	 1.735367e-05 	 3.470752e-05
50 	 1.666647e-05 	 3.333311e-05
51 	 1.601930e-05 	 3.203875e-05
52 	 1.540910e-05 	 3.081835e-05
53 	 1.483312e-05 	 2.966637e-05
54 	 1.428884e-05 	 2.857780e-05
55 	 1.377397e-05 	 2.754806e-05
56 	 1.328644e-05 	 2.657299e-05
57 	 1.282434e-05 	 2.564879e-05
58 	 1.238594e-05 	 2.477197e-05
59 	 1.196964e-05 	 2.393937e-05
60 	 1.157398e-05 	 2.314804e-05
61 	 1.119762e-05 	 2.239531e-05
62 	 1.083932e-05 	 2.167871e-05
63 	 1.049795e-05 	 2.099596e-05
64 	 1.017245e-05 	 2.034497e-05
65 	 9.861865e-06 	 1.972379e-05
66 	 9.565286e-06 	 1.913063e-05
67 	 9.281888e-06 	 1.856383e-05
68 	 9.010900e-06 	 1.802185e-05
69 	 8.751609e-06 	 1.750326e-05
70 	 8.503351e-06 	 1.700674e-05
71 	 8.265508e-06 	 1.653106e-05
72 	 8.037506e-06 	 1.607505e-05
73 	 7.818810e-06 	 1.563766e-05
74 	 7.608920e-06 	 1.521787e-05
75 	 7.407369e-06 	 1.481477e-05
76 	 7.213722e-06 	 1.442747e-05
77 	 7.027570e-06 	 1.405517e-05
78 	 6.848532e-06 	 1.369709e-05
79 	 6.676249e-06 	 1.335253e-05
80 	 6.510387e-06 	 1.302080e-05
81 	 6.350630e-06 	 1.270128e-05
82 	 6.196681e-06 	 1.239339e-05
83 	 6.048264e-06 	 1.209655e-05
84 	 5.905115e-06 	 1.181025e-05
85 	 5.766989e-06 	 1.153400e-05
86 	 5.633654e-06 	 1.126733e-05
87 	 5.504889e-06 	 1.100980e-05
88 	 5.380489e-06 	 1.076100e-05
89 	 5.260259e-06 	 1.052054e-05
90 	 5.144014e-06 	 1.028804e-05
91 	 5.031581e-06 	 1.006318e-05
92 	 4.922793e-06 	 9.845601e-06
93 	 4.817496e-06 	 9.635007e-06
94 	 4.715542e-06 	 9.431097e-06
95 	 4.616790e-06 	 9.233593e-06
96 	 4.521108e-06 	 9.042229e-06
97 	 4.428370e-06 	 8.856753e-06
98 	 4.338457e-06 	 8.676925e-06
99 	 4.251254e-06 	 8.502519e-06
100 	 4.166655e-06 	 8.333319e-06
101 	 4.084555e-06 	 8.169120e-06
102 	 4.004859e-06 	 8.009727e-06
103 	 3.927472e-06 	 7.854954e-06
104 	 3.852307e-06 	 7.704623e-06
105 	 3.779279e-06 	 7.558568e-06
106 	 3.708309e-06 	 7.416626e-06
107 	 3.639319e-06 	 7.278645e-06
108 	 3.572236e-06 	 7.144480e-06
109 	 3.506991e-06 	 7.013990e-06
110 	 3.443518e-06 	 6.887043e-06
111 	 3.381752e-06 	 6.763511e-06
112 	 3.321633e-06 	 6.643273e-06
113 	 3.263104e-06 	 6.526214e-06
114 	 3.206108e-06 	 6.412221e-06
115 	 3.150592e-06 	 6.301189e-06
116 	 3.096505e-06 	 6.193017e-06
117 	 3.043800e-06 	 6.087606e-06
118 	 2.992429e-06 	 5.984863e-06
119 	 2.942347e-06 	 5.884700e-06
120 	 2.893513e-06 	 5.787030e-06
121 	 2.845884e-06 	 5.691772e-06
122 	 2.799421e-06 	 5.598847e-06
123 	 2.754087e-06 	 5.508179e-06
124 	 2.709846e-06 	 5.419696e-06
125 	 2.666662e-06 	 5.333328e-06
126 	 2.624502e-06 	 5.249008e-06
127 	 2.583334e-06 	 5.166672e-06
128 	 2.543127e-06 	 5.086258e-06
129 	 2.503852e-06 	 5.007707e-06
130 	 2.465479e-06 	 4.930962e-06
131 	 2.427982e-06 	 4.855967e-06
132 	 2.391334e-06 	 4.782671e-06
133 	 2.355509e-06 	 4.711021e-06
134 	 2.320483e-06 	 4.640970e-06
135 	 2.286233e-06 	 4.572470e-06
136 	 2.252736e-06 	 4.505475e-06
137 	 2.219969e-06 	 4.439941e-06
138 	 2.187912e-06 	 4.375828e-06
139 	 2.156545e-06 	 4.313093e-06
140 	 2.125847e-06 	 4.251697e-06
141 	 2.095800e-06 	 4.191603e-06
142 	 2.066386e-06 	 4.132774e-06
143 	 2.037587e-06 	 4.075176e-06
144 	 2.009385e-06 	 4.018772e-06
145 	 1.981765e-06 	 3.963532e-06
146 	 1.954711e-06 	 3.909423e-06
147 	 1.928206e-06 	 3.856415e-06
148 	 1.902238e-06 	 3.804477e-06
149 	 1.876790e-06 	 3.753582e-06
150 	 1.851849e-06 	 3.703701e-06
151 	 1.827403e-06 	 3.654808e-06
152 	 1.803437e-06 	 3.606876e-06
153 	 1.779940e-06 	 3.559882e-06
154 	 1.756899e-06 	 3.513800e-06
155 	 1.734302e-06 	 3.468607e-06
156 	 1.712139e-06 	 3.424280e-06
157 	 1.690398e-06 	 3.380797e-06
158 	 1.669068e-06 	 3.338138e-06
159 	 1.648140e-06 	 3.296281e-06
160 	 1.627602e-06 	 3.255206e-06
161 	 1.607446e-06 	 3.214894e-06
162 	 1.587663e-06 	 3.175327e-06
163 	 1.568242e-06 	 3.136485e-06
164 	 1.549175e-06 	 3.098352e-06
165 	 1.530454e-06 	 3.060910e-06
166 	 1.512071e-06 	 3.024143e-06
167 	 1.494016e-06 	 2.988034e-06
168 	 1.476283e-06 	 2.952568e-06
169 	 1.458864e-06 	 2.917730e-06
170 	 1.441752e-06 	 2.883505e-06
171 	 1.424938e-06 	 2.849878e-06
172 	 1.408418e-06 	 2.816836e-06
173 	 1.392182e-06 	 2.784366e-06
174 	 1.376226e-06 	 2.752454e-06
175 	 1.360543e-06 	 2.721087e-06
176 	 1.345126e-06 	 2.690253e-06
177 	 1.329970e-06 	 2.659941e-06
178 	 1.315068e-06 	 2.630138e-06
179 	 1.300416e-06 	 2.600833e-06
180 	 1.286007e-06 	 2.572015e-06
181 	 1.271836e-06 	 2.543674e-06
182 	 1.257899e-06 	 2.515798e-06
183 	 1.244189e-06 	 2.488378e-06
184 	 1.230702e-06 	 2.461404e-06
185 	 1.217433e-06 	 2.434866e-06
186 	 1.204377e-06 	 2.408755e-06
187 	 1.191531e-06 	 2.383062e-06
188 	 1.178888e-06 	 2.357778e-06
189 	 1.166446e-06 	 2.332894e-06
190 	 1.154200e-06 	 2.308402e-06
191 	 1.142146e-06 	 2.284293e-06
192 	 1.130280e-06 	 2.260560e-06
193 	 1.118597e-06 	 2.237196e-06
194 	 1.107095e-06 	 2.214191e-06
195 	 1.095769e-06 	 2.191540e-06
196 	 1.084617e-06 	 2.169234e-06
197 	 1.073633e-06 	 2.147267e-06
198 	 1.062816e-06 	 2.125633e-06
199 	 1.052161e-06 	 2.104323e-06
200 	 1.041666e-06 	 2.083332e-06
201 	 1.031327e-06 	 2.062654e-06
202 	 1.021141e-06 	 2.042283e-06
203 	 1.011105e-06 	 2.022211e-06
204 	 1.001217e-06 	 2.002434e-06
205 	 9.914726e-07 	 1.982946e-06
206 	 9.818701e-07 	 1.963741e-06
207 	 9.724063e-07 	 1.944813e-06
208 	 9.630787e-07 	 1.926158e-06
209 	 9.538847e-07 	 1.907770e-06
210 	 9.448217e-07 	 1.889644e-06
211 	 9.358873e-07 	 1.871775e-06
212 	 9.270790e-07 	 1.854159e-06
213 	 9.183945e-07 	 1.836789e-06
214 	 9.098314e-07 	 1.819663e-06
215 	 9.013876e-07 	 1.802776e-06
216 	 8.930607e-07 	 1.786122e-06
217 	 8.848487e-07 	 1.769698e-06
218 	 8.767495e-07 	 1.753499e-06
219 	 8.687609e-07 	 1.737522e-06
220 	 8.608810e-07 	 1.721762e-06
221 	 8.531079e-07 	 1.706216e-06
222 	 8.454395e-07 	 1.690879e-06
223 	 8.378741e-07 	 1.675749e-06
224 	 8.304098e-07 	 1.660820e-06
225 	 8.230448e-07 	 1.646090e-06
226 	 8.157773e-07 	 1.631555e-06
227 	 8.086057e-07 	 1.617212e-06
228 	 8.015282e-07 	 1.603057e-06
229 	 7.945433e-07 	 1.589087e-06
230 	 7.876492e-07 	 1.575299e-06
231 	 7.808445e-07 	 1.561689e-06
232 	 7.741276e-07 	 1.548256e-06
233 	 7.674970e-07 	 1.534994e-06
234 	 7.609512e-07 	 1.521903e-06
235 	 7.544888e-07 	 1.508978e-06
236 	 7.481084e-07 	 1.496217e-06
237 	 7.418086e-07 	 1.483617e-06
238 	 7.355880e-07 	 1.471176e-06
239 	 7.294453e-07 	 1.458891e-06
240 	 7.233793e-07 	 1.446759e-06
241 	 7.173886e-07 	 1.434777e-06
242 	 7.114720e-07 	 1.422944e-06
243 	 7.056283e-07 	 1.411257e-06
244 	 6.998563e-07 	 1.399713e-06
245 	 6.941549e-07 	 1.388310e-06
246 	 6.885228e-07 	 1.377046e-06
247 	 6.829590e-07 	 1.365918e-06
248 	 6.774624e-07 	 1.354925e-06
249 	 6.720319e-07 	 1.344064e-06
250 	 6.666664e-07 	 1.333333e-06
251 	 6.613649e-07 	 1.322730e-06
252 	 6.561263e-07 	 1.312253e-06
253 	 6.509498e-07 	 1.301900e-06
254 	 6.458343e-07 	 1.291669e-06
255 	 6.407789e-07 	 1.281558e-06
256 	 6.357826e-07 	 1.271565e-06
257 	 6.308445e-07 	 1.261689e-06
258 	 6.259637e-07 	 1.251928e-06
259 	 6.211393e-07 	 1.242279e-06
260 	 6.163705e-07 	 1.232741e-06
261 	 6.116564e-07 	 1.223313e-06
262 	 6.069962e-07 	 1.213993e-06
263 	 6.023891e-07 	 1.204778e-06
264 	 5.978342e-07 	 1.195669e-06
265 	 5.933307e-07 	 1.186662e-06
266 	 5.888780e-07 	 1.177756e-06
267 	 5.844752e-07 	 1.168951e-06
268 	 5.801215e-07 	 1.160243e-06
269 	 5.758164e-07 	 1.151633e-06
270 	 5.715590e-07 	 1.143118e-06
271 	 5.673486e-07 	 1.134697e-06
272 	 5.631846e-07 	 1.126369e-06
273 	 5.590663e-07 	 1.118133e-06
274 	 5.549929e-07 	 1.109986e-06
275 	 5.509640e-07 	 1.101928e-06
276 	 5.469787e-07 	 1.093958e-06
277 	 5.430365e-07 	 1.086073e-06
278 	 5.391368e-07 	 1.078274e-06
279 	 5.352790e-07 	 1.070558e-06
280 	 5.314624e-07 	 1.062925e-06
281 	 5.276865e-07 	 1.055373e-06
282 	 5.239506e-07 	 1.047901e-06
283 	 5.202544e-07 	 1.040509e-06
284 	 5.165970e-07 	 1.033194e-06
285 	 5.129782e-07 	 1.025956e-06
286 	 5.093972e-07 	 1.018795e-06
287 	 5.058536e-07 	 1.011707e-06
288 	 5.023468e-07 	 1.004694e-06
289 	 4.988764e-07 	 9.977529e-07
290 	 4.954418e-07 	 9.908837e-07
291 	 4.920425e-07 	 9.840852e-07
292 	 4.886781e-07 	 9.773564e-07
293 	 4.853481e-07 	 9.706964e-07
294 	 4.820521e-07 	 9.641043e-07
295 	 4.787895e-07 	 9.575791e-07
296 	 4.755599e-07 	 9.511199e-07
297 	 4.723628e-07 	 9.447258e-07
298 	 4.691979e-07 	 9.383960e-07
299 	 4.660647e-07 	 9.321296e-07
300 	 4.629628e-07 	 9.259258e-07
301 	 4.598918e-07 	 9.197836e-07
302 	 4.568512e-07 	 9.137024e-07
303 	 4.538406e-07 	 9.076814e-07
304 	 4.508597e-07 	 9.017196e-07
305 	 4.479081e-07 	 8.958164e-07
306 	 4.449854e-07 	 8.899709e-07
307 	 4.420912e-07 	 8.841825e-07
308 	 4.392251e-07 	 8.784504e-07
309 	 4.363869e-07 	 8.727738e-07
310 	 4.335760e-07 	 8.671521e-07
311 	 4.307922e-07 	 8.615845e-07
312 	 4.280352e-07 	 8.560704e-07
313 	 4.253045e-07 	 8.506091e-07
314 	 4.225998e-07 	 8.451998e-07
315 	 4.199209e-07 	 8.398420e-07
316 	 4.172674e-07 	 8.345349e-07
317 	 4.146390e-07 	 8.292780e-07
318 	 4.120353e-07 	 8.240706e-07
319 	 4.094560e-07 	 8.189122e-07
320 	 4.069009e-07 	 8.138020e-07
321 	 4.043697e-07 	 8.087394e-07
322 	 4.018620e-07 	 8.037240e-07
323 	 3.993775e-07 	 7.987551e-07
324 	 3.969160e-07 	 7.938321e-07
325 	 3.944772e-07 	 7.889545e-07
326 	 3.920608e-07 	 7.841217e-07
327 	 3.896666e-07 	 7.793332e-07
328 	 3.872942e-07 	 7.745884e-07
329 	 3.849434e-07 	 7.698868e-07
330 	 3.826139e-07 	 7.652279e-07
331 	 3.803055e-07 	 7.606112e-07
332 	 3.780180e-07 	 7.560361e-07
333 	 3.757510e-07 	 7.515021e-07
334 	 3.735044e-07 	 7.470089e-07
335 	 3.712778e-07 	 7.425558e-07
336 	 3.690711e-07 	 7.381424e-07
337 	 3.668841e-07 	 7.337682e-07
338 	 3.647164e-07 	 7.294328e-07
339 	 3.625678e-07 	 7.251357e-07
340 	 3.604382e-07 	 7.208765e-07
341 	 3.583273e-07 	 7.166547e-07
342 	 3.562349e-07 	 7.124698e-07
343 	 3.541607e-07 	 7.083215e-07
344 	 3.521047e-07 	 7.042094e-07
345 	 3.500664e-07 	 7.001329e-07
346 	 3.480458e-07 	 6.960918e-07
347 	 3.460427e-07 	 6.920855e-07
348 	 3.440568e-07 	 6.881137e-07
349 	 3.420880e-07 	 6.841760e-07
350 	 3.401360e-07 	 6.802720e-07
351 	 3.382006e-07 	 6.764013e-07
352 	 3.362818e-07 	 6.725636e-07
353 	 3.343792e-07 	 6.687585e-07
354 	 3.324927e-07 	 6.649855e-07
355 	 3.306222e-07 	 6.612444e-07
356 	 3.287673e-07 	 6.575347e-07
357 	 3.269281e-07 	 6.538562e-07
358 	 3.251042e-07 	 6.502085e-07
359 	 3.232956e-07 	 6.465912e-07
360 	 3.215020e-07 	 6.430040e-07
361 	 3.197233e-07 	 6.394466e-07
362 	 3.179593e-07 	 6.359186e-07
363 	 3.162099e-07 	 6.324198e-07
364 	 3.144748e-07 	 6.289497e-07
